Order_ID,Date,Region,SKU,Channel,Price,Quantity,Revenue,Profit,Customer_Type,Return_Flag
RHYS-2141,2024-04-02,Pune,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2142,2024-04-19,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,New,1
RHYS-2143,2025-01-06,Pune,College Pop Tee,Website,600,2,1200,612.0,New,0
RHYS-2144,2024-04-12,Hyderabad,Dragon Tee,College Stall,600,2,1200,612.0,Returning,0
RHYS-2145,2024-12-30,Hyderabad,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-2146,2024-09-25,Mumbai,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2147,2024-08-19,Hyderabad,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,0
RHYS-2148,2024-09-04,Hyderabad,Minimal Logo Tee,Website,600,2,1200,612.0,Returning,0
RHYS-2149,2024-05-27,Hyderabad,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-2150,2024-05-11,Pune,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2151,2024-10-31,Bengaluru,College Pop Tee,Website,600,2,1200,612.0,New,0
RHYS-2152,2024-06-30,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,New,1
RHYS-2153,2024-08-26,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2154,2024-04-27,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,1
RHYS-2155,2024-10-09,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2156,2024-03-17,Pune,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-2157,2024-07-25,Bengaluru,Minimal Logo Tee,College Stall,650,1,650,331.5,New,0
RHYS-2158,2024-10-06,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2159,2024-05-29,Bengaluru,Minimal Logo Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2160,2024-09-30,Mumbai,Minimal Logo Tee,Website,700,1,700,357.0,New,0
RHYS-2161,2024-10-24,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2162,2024-06-03,Mumbai,Dragon Tee,Website,700,2,1400,714.0,New,0
RHYS-2163,2024-11-25,Bengaluru,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2164,2024-05-22,Hyderabad,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2165,2024-05-03,Pune,Minimal Logo Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2166,2025-01-12,Bengaluru,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2167,2024-09-22,Pune,Dragon Tee,Website,550,2,1100,561.0,New,1
RHYS-2168,2024-05-10,Pune,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2169,2024-09-22,Bengaluru,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-2170,2024-09-13,Bengaluru,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-2171,2025-02-28,Pune,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-2172,2024-07-11,Bengaluru,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-2173,2024-12-22,Hyderabad,College Pop Tee,Website,650,2,1300,663.0,Returning,0
RHYS-2174,2024-06-02,Pune,Minimal Logo Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2175,2024-06-26,Bengaluru,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2176,2024-04-13,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-2177,2024-12-07,Mumbai,Classic Black Tee,College Stall,650,1,650,331.5,New,0
RHYS-2178,2024-09-28,Hyderabad,Dragon Tee,Website,600,2,1200,612.0,New,0
RHYS-2179,2024-04-09,Mumbai,Classic Black Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-2180,2025-02-11,Mumbai,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2181,2024-09-05,Hyderabad,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-2182,2024-04-22,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-2183,2024-06-18,Hyderabad,Dragon Tee,College Stall,550,2,1100,561.0,Returning,0
RHYS-2184,2024-08-13,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2185,2024-09-06,Bengaluru,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-2186,2024-05-18,Bengaluru,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-2187,2024-08-24,Mumbai,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-2188,2024-04-11,Mumbai,Classic Black Tee,Website,650,2,1300,663.0,New,0
RHYS-2189,2024-11-05,Hyderabad,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2190,2024-09-13,Bengaluru,College Pop Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2191,2024-05-02,Pune,Minimal Logo Tee,Website,600,2,1200,612.0,New,0
RHYS-2192,2024-12-22,Mumbai,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2193,2024-05-29,Pune,College Pop Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-2194,2024-04-28,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2195,2024-10-15,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2196,2024-04-24,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2197,2024-06-28,Hyderabad,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-2198,2024-11-12,Pune,Streetwear Hoodie,Website,600,2,1200,612.0,Returning,0
RHYS-2199,2024-10-20,Bengaluru,College Pop Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2200,2024-10-20,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2201,2024-07-09,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2202,2024-03-14,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-2203,2024-06-16,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2204,2024-04-23,Mumbai,Streetwear Hoodie,College Stall,600,2,1200,612.0,Returning,0
RHYS-2205,2024-06-30,Bengaluru,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2206,2025-02-15,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-2207,2024-12-11,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2208,2024-03-31,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2209,2024-10-16,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-2210,2024-03-01,Hyderabad,Minimal Logo Tee,Website,700,1,700,357.0,Returning,0
RHYS-2211,2024-05-18,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-2212,2024-08-26,Mumbai,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2213,2024-10-26,Mumbai,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2214,2024-10-11,Pune,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2215,2024-07-01,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2216,2025-01-15,Hyderabad,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2217,2024-11-09,Mumbai,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2218,2024-07-27,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2219,2024-12-19,Bengaluru,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-2220,2024-05-19,Bengaluru,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-2221,2024-06-09,Hyderabad,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2222,2025-02-06,Hyderabad,Dragon Tee,College Stall,700,1,700,357.0,Returning,0
RHYS-2223,2024-04-01,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2224,2024-05-05,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2225,2024-04-11,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2226,2024-08-03,Pune,Classic Black Tee,College Stall,550,1,550,280.5,New,0
RHYS-2227,2024-12-08,Pune,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2228,2024-03-31,Hyderabad,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-2229,2024-11-21,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2230,2025-02-19,Mumbai,Classic Black Tee,College Stall,550,1,550,280.5,New,0
RHYS-2231,2024-04-01,Pune,Classic Black Tee,Website,650,1,650,331.5,Returning,0
RHYS-2232,2024-05-19,Mumbai,Minimal Logo Tee,Website,700,1,700,357.0,New,0
RHYS-2233,2024-06-30,Hyderabad,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2234,2025-01-11,Hyderabad,Dragon Tee,Website,650,2,1300,663.0,New,0
RHYS-2235,2025-02-09,Hyderabad,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2236,2024-05-20,Pune,Streetwear Hoodie,Website,700,2,1400,714.0,Returning,0
RHYS-2237,2024-08-16,Mumbai,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2238,2024-03-17,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-2239,2024-09-06,Bengaluru,Streetwear Hoodie,College Stall,600,1,600,306.0,New,0
RHYS-2240,2024-03-29,Hyderabad,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-2241,2024-04-17,Mumbai,College Pop Tee,Website,700,1,700,357.0,New,0
RHYS-2242,2024-07-12,Pune,Dragon Tee,College Stall,700,1,700,357.0,Returning,0
RHYS-2243,2024-06-24,Hyderabad,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-2244,2024-09-22,Bengaluru,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2245,2024-12-14,Hyderabad,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-2246,2025-01-08,Mumbai,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2247,2024-10-23,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2248,2024-11-29,Hyderabad,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-2249,2024-03-26,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2250,2024-05-25,Bengaluru,Classic Black Tee,College Stall,650,2,1300,663.0,New,0
RHYS-2251,2024-05-18,Pune,Classic Black Tee,Website,650,1,650,331.5,Returning,0
RHYS-2252,2025-02-08,Bengaluru,Classic Black Tee,College Stall,650,2,1300,663.0,Returning,0
RHYS-2253,2024-12-13,Mumbai,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2254,2024-08-20,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2255,2024-12-05,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2256,2024-04-16,Hyderabad,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2257,2024-07-14,Hyderabad,Minimal Logo Tee,Website,700,1,700,357.0,New,0
RHYS-2258,2024-03-16,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,Returning,0
RHYS-2259,2024-05-13,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2260,2024-08-02,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-2261,2024-11-11,Bengaluru,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2262,2025-01-10,Pune,Dragon Tee,Website,600,2,1200,612.0,Returning,0
RHYS-2263,2024-06-19,Bengaluru,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2264,2024-08-20,Mumbai,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2265,2024-05-19,Bengaluru,Minimal Logo Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-2266,2024-11-16,Mumbai,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-2267,2024-07-12,Hyderabad,Classic Black Tee,Website,650,2,1300,663.0,New,0
RHYS-2268,2024-12-03,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2269,2025-01-16,Mumbai,Dragon Tee,Website,700,1,700,357.0,New,1
RHYS-2270,2024-12-15,Pune,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-2271,2024-05-31,Pune,Minimal Logo Tee,Website,700,1,700,357.0,New,1
RHYS-2272,2024-08-21,Bengaluru,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-2273,2024-06-04,Pune,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2274,2025-02-14,Pune,College Pop Tee,Website,550,1,550,280.5,Returning,0
RHYS-2275,2024-05-07,Hyderabad,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-2276,2024-08-09,Bengaluru,Minimal Logo Tee,Website,650,2,1300,663.0,New,0
RHYS-2277,2024-05-15,Mumbai,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2278,2024-10-15,Mumbai,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-2279,2025-01-13,Pune,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2280,2024-11-21,Bengaluru,College Pop Tee,College Stall,550,1,550,280.5,New,0
RHYS-2281,2024-11-26,Hyderabad,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2282,2024-12-22,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2283,2024-07-12,Hyderabad,College Pop Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-2284,2024-06-29,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2285,2024-07-21,Mumbai,Dragon Tee,College Stall,650,2,1300,663.0,New,0
RHYS-2286,2024-03-04,Bengaluru,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2287,2024-04-01,Mumbai,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-2288,2024-11-12,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-2289,2024-09-12,Pune,Minimal Logo Tee,Website,600,2,1200,612.0,New,0
RHYS-2290,2024-05-05,Bengaluru,Minimal Logo Tee,Website,700,1,700,357.0,New,0
RHYS-2291,2024-07-11,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,Returning,1
RHYS-2292,2024-04-12,Pune,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2293,2024-11-28,Mumbai,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-2294,2024-12-17,Hyderabad,Minimal Logo Tee,College Stall,550,1,550,280.5,New,0
RHYS-2295,2024-11-07,Mumbai,College Pop Tee,College Stall,600,2,1200,612.0,Returning,0
RHYS-2296,2024-09-23,Bengaluru,Minimal Logo Tee,Website,700,1,700,357.0,Returning,0
RHYS-2297,2024-12-12,Bengaluru,Dragon Tee,College Stall,650,2,1300,663.0,Returning,0
RHYS-2298,2024-10-07,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2299,2024-07-15,Bengaluru,Minimal Logo Tee,Website,700,1,700,357.0,New,1
RHYS-2300,2024-03-14,Bengaluru,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2301,2024-11-07,Pune,Dragon Tee,Website,700,1,700,357.0,New,0
RHYS-2302,2024-11-28,Bengaluru,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-2303,2024-07-12,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2304,2025-01-05,Pune,Streetwear Hoodie,College Stall,650,2,1300,663.0,Returning,0
RHYS-2305,2024-05-22,Hyderabad,Dragon Tee,Website,700,1,700,357.0,New,0
RHYS-2306,2024-07-27,Bengaluru,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2307,2024-04-27,Hyderabad,Minimal Logo Tee,Website,600,2,1200,612.0,New,0
RHYS-2308,2024-06-01,Mumbai,Streetwear Hoodie,Website,700,2,1400,714.0,Returning,0
RHYS-2309,2024-05-08,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2310,2024-06-10,Mumbai,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2311,2024-04-20,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2312,2024-09-23,Bengaluru,College Pop Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2313,2024-11-08,Bengaluru,College Pop Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2314,2024-08-08,Mumbai,Classic Black Tee,Website,700,1,700,357.0,Returning,0
RHYS-2315,2024-03-26,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2316,2024-11-18,Mumbai,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-2317,2025-01-04,Pune,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-2318,2024-08-30,Pune,Dragon Tee,College Stall,600,1,600,306.0,New,1
RHYS-2319,2024-08-09,Bengaluru,Classic Black Tee,Website,550,1,550,280.5,Returning,0
RHYS-2320,2024-05-07,Mumbai,Dragon Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2321,2024-12-23,Hyderabad,Streetwear Hoodie,Website,700,1,700,357.0,Returning,0
RHYS-2322,2024-03-06,Hyderabad,Dragon Tee,College Stall,600,2,1200,612.0,Returning,0
RHYS-2323,2024-09-27,Hyderabad,Dragon Tee,Website,600,2,1200,612.0,New,0
RHYS-2324,2024-12-05,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2325,2024-05-25,Bengaluru,Streetwear Hoodie,Website,600,2,1200,612.0,Returning,0
RHYS-2326,2024-12-13,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2327,2024-05-06,Mumbai,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2328,2024-12-08,Mumbai,Dragon Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2329,2024-09-27,Bengaluru,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-2330,2024-05-11,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-2331,2024-06-14,Bengaluru,Streetwear Hoodie,Website,550,2,1100,561.0,Returning,0
RHYS-2332,2024-10-28,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2333,2024-06-22,Mumbai,College Pop Tee,College Stall,650,2,1300,663.0,New,0
RHYS-2334,2025-02-09,Mumbai,College Pop Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2335,2024-04-19,Mumbai,Dragon Tee,College Stall,550,2,1100,561.0,Returning,0
RHYS-2336,2024-12-15,Bengaluru,Streetwear Hoodie,College Stall,600,2,1200,612.0,Returning,0
RHYS-2337,2024-04-11,Pune,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2338,2025-02-13,Hyderabad,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-2339,2024-10-27,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2340,2024-12-27,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2341,2025-02-15,Hyderabad,Dragon Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2342,2025-02-19,Hyderabad,Minimal Logo Tee,College Stall,700,1,700,357.0,New,0
RHYS-2343,2024-10-23,Bengaluru,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-2344,2024-11-11,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2345,2024-08-24,Pune,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-2346,2024-06-04,Hyderabad,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-2347,2024-05-13,Pune,Classic Black Tee,College Stall,550,1,550,280.5,New,0
RHYS-2348,2024-07-02,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2349,2024-05-05,Hyderabad,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2350,2024-05-24,Bengaluru,Dragon Tee,Website,700,1,700,357.0,New,0
RHYS-2351,2025-02-04,Hyderabad,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2352,2024-12-11,Mumbai,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-2353,2024-07-25,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2354,2024-09-26,Mumbai,Classic Black Tee,Website,600,2,1200,612.0,New,0
RHYS-2355,2025-01-19,Bengaluru,Minimal Logo Tee,College Stall,650,1,650,331.5,New,0
RHYS-2356,2024-05-16,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-2357,2024-05-23,Pune,Streetwear Hoodie,Website,550,2,1100,561.0,New,0
RHYS-2358,2025-01-26,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-2359,2024-04-05,Pune,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,0
RHYS-2360,2024-03-31,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2361,2024-11-06,Mumbai,Dragon Tee,Website,600,2,1200,612.0,Returning,0
RHYS-2362,2024-06-05,Mumbai,College Pop Tee,College Stall,700,1,700,357.0,Returning,1
RHYS-2363,2024-11-05,Hyderabad,Streetwear Hoodie,Website,700,1,700,357.0,Returning,0
RHYS-2364,2024-11-09,Mumbai,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2365,2024-12-22,Mumbai,College Pop Tee,College Stall,550,2,1100,561.0,New,0
RHYS-2366,2024-12-22,Bengaluru,Streetwear Hoodie,Website,600,1,600,306.0,Returning,0
RHYS-2367,2024-06-06,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2368,2024-11-24,Mumbai,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2369,2024-11-30,Mumbai,Streetwear Hoodie,Website,700,2,1400,714.0,New,0
RHYS-2370,2025-02-24,Bengaluru,College Pop Tee,Website,650,1,650,331.5,Returning,0
RHYS-2371,2024-08-23,Pune,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2372,2025-01-23,Pune,Dragon Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2373,2025-01-20,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2374,2025-01-29,Bengaluru,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-2375,2024-11-04,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2376,2025-01-19,Mumbai,Dragon Tee,Website,650,2,1300,663.0,Returning,0
RHYS-2377,2024-10-15,Hyderabad,College Pop Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2378,2024-11-26,Mumbai,College Pop Tee,Website,550,1,550,280.5,Returning,0
RHYS-2379,2024-07-16,Bengaluru,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-2380,2024-08-14,Mumbai,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2381,2024-03-04,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2382,2024-07-16,Hyderabad,College Pop Tee,Website,650,1,650,331.5,Returning,0
RHYS-2383,2025-01-02,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-2384,2024-05-07,Mumbai,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2385,2024-07-26,Hyderabad,Minimal Logo Tee,Website,600,2,1200,612.0,Returning,1
RHYS-2386,2024-06-08,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2387,2024-05-11,Pune,College Pop Tee,Website,650,2,1300,663.0,New,1
RHYS-2388,2024-08-15,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2389,2024-11-09,Bengaluru,Minimal Logo Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2390,2024-11-07,Mumbai,Dragon Tee,Website,700,1,700,357.0,New,0
RHYS-2391,2024-08-24,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-2392,2024-09-04,Bengaluru,Minimal Logo Tee,College Stall,650,1,650,331.5,New,0
RHYS-2393,2024-10-21,Mumbai,Dragon Tee,Website,700,1,700,357.0,New,0
RHYS-2394,2024-07-17,Mumbai,Streetwear Hoodie,Website,650,2,1300,663.0,New,0
RHYS-2395,2024-07-17,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2396,2024-07-21,Hyderabad,College Pop Tee,Website,600,2,1200,612.0,New,0
RHYS-2397,2024-03-07,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2398,2024-03-20,Hyderabad,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2399,2024-10-31,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-2400,2024-07-04,Mumbai,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2401,2024-08-31,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2402,2024-04-14,Hyderabad,Streetwear Hoodie,Website,650,2,1300,663.0,Returning,0
RHYS-2403,2024-06-12,Mumbai,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-2404,2024-11-19,Mumbai,Dragon Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2405,2024-05-07,Hyderabad,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-2406,2025-01-02,Hyderabad,Minimal Logo Tee,Website,650,2,1300,663.0,New,0
RHYS-2407,2025-01-28,Mumbai,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-2408,2025-02-05,Pune,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2409,2024-08-28,Bengaluru,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-2410,2024-08-01,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-2411,2024-07-22,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2412,2024-10-20,Bengaluru,Streetwear Hoodie,Website,700,1,700,357.0,New,0
RHYS-2413,2024-08-30,Mumbai,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-2414,2024-08-27,Bengaluru,Classic Black Tee,Website,650,2,1300,663.0,New,0
RHYS-2415,2025-02-18,Pune,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2416,2024-05-13,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-2417,2024-04-06,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2418,2024-08-22,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2419,2024-06-21,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2420,2024-08-09,Bengaluru,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-2421,2025-01-24,Mumbai,College Pop Tee,Website,600,2,1200,612.0,New,0
RHYS-2422,2024-05-24,Mumbai,Streetwear Hoodie,Website,700,1,700,357.0,New,0
RHYS-2423,2024-07-28,Mumbai,Dragon Tee,Website,700,1,700,357.0,Returning,1
RHYS-2424,2024-10-20,Hyderabad,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2425,2024-09-16,Mumbai,Streetwear Hoodie,Website,600,1,600,306.0,New,0
